Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToElement(findTestObject(""Quick_Link_Section_OR/Quick_link_Section_location""), 5)",Chrome 95.0.4638.69,,,2021-11-03 20:27:57,2021-11-03 20:27:58,0.405s,PASSED
"verifyElementVisible(findTestObject(""Quick_Link_Section_OR/Installation_and_licensing_location""))",Chrome 95.0.4638.69,,,2021-11-03 20:27:58,2021-11-03 20:27:58,0.385s,PASSED
"click(findTestObject(""Quick_Link_Section_OR/Installation_and_licensing_location""))",Chrome 95.0.4638.69,,,2021-11-03 20:27:58,2021-11-03 20:28:02,3.670s,PASSED
"waitForElementVisible(findTestObject(""Search_Result_Page_OR/Search_Area""), 5)",Chrome 95.0.4638.69,,,2021-11-03 20:28:02,2021-11-03 20:28:04,2.104s,PASSED
"expectedTitle = ""Installation, Licensing and Configuration""",Chrome 95.0.4638.69,,,2021-11-03 20:28:04,2021-11-03 20:28:04,0.000s,PASSED
actualTitle = getWindowTitle(),Chrome 95.0.4638.69,,,2021-11-03 20:28:04,2021-11-03 20:28:04,0.014s,PASSED
"verifyMatch(actualTitle, expectedTitle, true)",Chrome 95.0.4638.69,,,2021-11-03 20:28:04,2021-11-03 20:28:04,0.015s,PASSED
"verifyElementText(findTestObject(""Object Repository/Search_Result_Page_OR/SearchCustomHeader_location""), ""Installation, Licensing and Configuration"")",Chrome 95.0.4638.69,,,2021-11-03 20:28:04,2021-11-03 20:28:04,0.374s,PASSED
"click(findTestObject(""Search_Result_Page_OR/ShowAllAttribute_button""))",Chrome 95.0.4638.69,,,2021-11-03 20:28:04,2021-11-03 20:28:05,0.400s,PASSED
driver = getWebDriver(),Chrome 95.0.4638.69,,,2021-11-03 20:28:05,2021-11-03 20:28:05,0.000s,PASSED
"firstRow = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr/th""))",Chrome 95.0.4638.69,,,2021-11-03 20:28:05,2021-11-03 20:28:05,0.508s,PASSED
"productrowColumn = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr[1]/td[1]""))",Chrome 95.0.4638.69,,,2021-11-03 20:28:05,2021-11-03 20:28:06,0.294s,PASSED
"thirdRow = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr[3]/td[1]""))",Chrome 95.0.4638.69,,,2021-11-03 20:28:06,2021-11-03 20:28:06,0.307s,PASSED
"documentColumn = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr[3]/td[2]""))",Chrome 95.0.4638.69,,,2021-11-03 20:28:06,2021-11-03 20:28:06,0.324s,PASSED
totalcms = productrowColumn.size(),Chrome 95.0.4638.69,,,2021-11-03 20:28:06,2021-11-03 20:28:06,0.001s,PASSED
out.println(totalcms),Chrome 95.0.4638.69,,,2021-11-03 20:28:06,2021-11-03 20:28:06,0.000s,PASSED
"for ([i = 0, i < totalcms, (i++)])",Chrome 95.0.4638.69,,,2021-11-03 20:28:06,2021-11-03 20:28:08,1.547s,PASSED
,,,,,,,
Test Cases/TestCase_7_Verify_Product_Manuals,Chrome 95.0.4638.69,,,2021-11-03 20:28:08,2021-11-03 20:28:49,40.921s,PASSED
"callTestCase(findTestCase(""TestCase_1_Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-03 20:28:08,2021-11-03 20:28:38,29.306s,PASSED
"scrollToElement(findTestObject(""Quick_Link_Section_OR/Quick_link_Section_location""), 5)",Chrome 95.0.4638.69,,,2021-11-03 20:28:38,2021-11-03 20:28:38,0.341s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Quick_Link_Section_OR/Product_Manuals_Location""))",Chrome 95.0.4638.69,,,2021-11-03 20:28:38,2021-11-03 20:28:38,0.413s,PASSED
"click(findTestObject(""Object Repository/Quick_Link_Section_OR/Product_Manuals_Location""))",Chrome 95.0.4638.69,,,2021-11-03 20:28:38,2021-11-03 20:28:43,4.659s,PASSED
"expectedTitle = ""Product Manuals""",Chrome 95.0.4638.69,,,2021-11-03 20:28:43,2021-11-03 20:28:43,0.000s,PASSED
actualTitle = getWindowTitle(),Chrome 95.0.4638.69,,,2021-11-03 20:28:43,2021-11-03 20:28:43,0.015s,PASSED
"verifyMatch(actualTitle, expectedTitle, true)",Chrome 95.0.4638.69,,,2021-11-03 20:28:43,2021-11-03 20:28:43,0.002s,PASSED
"verifyElementText(findTestObject(""Object Repository/Search_Result_Page_OR/Product_Manual_at_Pagehead""), ""Product Manuals"")",Chrome 95.0.4638.69,,,2021-11-03 20:28:43,2021-11-03 20:28:43,0.386s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Search_Result_Page_OR/Product_Manuals_release_links""))",Chrome 95.0.4638.69,,,2021-11-03 20:28:43,2021-11-03 20:28:44,0.416s,PASSED
"click(findTestObject(""Object Repository/Search_Result_Page_OR/Product_Manuals_release_links""))",Chrome 95.0.4638.69,,,2021-11-03 20:28:44,2021-11-03 20:28:46,2.096s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Search_Result_Page_OR/Relevant_search""))",Chrome 95.0.4638.69,,,2021-11-03 20:28:46,2021-11-03 20:28:48,2.343s,PASSED
"verifyElementVisible(findTestObject(""Search_Result_Page_OR/Search_result_file_type""))",Chrome 95.0.4638.69,,,2021-11-03 20:28:48,2021-11-03 20:28:49,0.399s,PASSED
,,,,,,,
Test Cases/TestCase_8_Verify_Training_Courses,Chrome 95.0.4638.69,,,2021-11-03 20:28:49,2021-11-03 20:29:24,35.479s,PASSED
"callTestCase(findTestCase(""TestCase_1_Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-03 20:28:49,2021-11-03 20:29:18,28.983s,PASSED
"scrollToElement(findTestObject(""Quick_Link_Section_OR/Quick_link_Section_location""), 5)",Chrome 95.0.4638.69,,,2021-11-03 20:29:18,2021-11-03 20:29:18,0.384s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Quick_Link_Section_OR/Training_Courses_location""))",Chrome 95.0.4638.69,,,2021-11-03 20:29:18,2021-11-03 20:29:19,0.389s,PASSED
"click(findTestObject(""Object Repository/Quick_Link_Section_OR/Training_Courses_location""))",Chrome 95.0.4638.69,,,2021-11-03 20:29:19,2021-11-03 20:29:24,5.280s,PASSED
"expectedTitle = ""Training Courses""",Chrome 95.0.4638.69,,,2021-11-03 20:29:24,2021-11-03 20:29:24,0.001s,PASSED
actualTitle = getWindowTitle(),Chrome 95.0.4638.69,,,2021-11-03 20:29:24,2021-11-03 20:29:24,0.010s,PASSED
"verifyMatch(actualTitle, expectedTitle, true)",Chrome 95.0.4638.69,,,2021-11-03 20:29:24,2021-11-03 20:29:24,0.001s,PASSED
,,,,,,,
Test Cases/TestCase_9_Verify_Whats_New,Chrome 95.0.4638.69,,,2021-11-03 20:29:24,2021-11-03 20:30:04,39.378s,PASSED
"callTestCase(findTestCase(""TestCase_1_Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-03 20:29:25,2021-11-03 20:29:54,29.701s,PASSED
"scrollToElement(findTestObject(""Quick_Link_Section_OR/Quick_link_Section_location""), 5)",Chrome 95.0.4638.69,,,2021-11-03 20:29:54,2021-11-03 20:29:55,0.380s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Quick_Link_Section_OR/Whats_New_location""))",Chrome 95.0.4638.69,,,2021-11-03 20:29:55,2021-11-03 20:29:55,0.354s,PASSED
"click(findTestObject(""Object Repository/Quick_Link_Section_OR/Whats_New_location""))",Chrome 95.0.4638.69,,,2021-11-03 20:29:55,2021-11-03 20:29:59,3.664s,PASSED
"waitForElementVisible(findTestObject(""Search_Result_Page_OR/Search_Area""), 5)",Chrome 95.0.4638.69,,,2021-11-03 20:29:59,2021-11-03 20:30:01,2.261s,PASSED
"expectedTitle = ""What's new""",Chrome 95.0.4638.69,,,2021-11-03 20:30:01,2021-11-03 20:30:01,0.000s,PASSED
actualTitle = getWindowTitle(),Chrome 95.0.4638.69,,,2021-11-03 20:30:01,2021-11-03 20:30:01,0.099s,PASSED
"verifyMatch(actualTitle, expectedTitle, true)",Chrome 95.0.4638.69,,,2021-11-03 20:30:01,2021-11-03 20:30:01,0.016s,PASSED
"verifyElementText(findTestObject(""Object Repository/Search_Result_Page_OR/SearchCustomHeader_location""), ""What's new"")",Chrome 95.0.4638.69,,,2021-11-03 20:30:01,2021-11-03 20:30:02,0.491s,PASSED
"click(findTestObject(""Search_Result_Page_OR/ShowAllAttribute_button""))",Chrome 95.0.4638.69,,,2021-11-03 20:30:02,2021-11-03 20:30:02,0.428s,PASSED
driver = getWebDriver(),Chrome 95.0.4638.69,,,2021-11-03 20:30:02,2021-11-03 20:30:02,0.000s,PASSED
"thirdRow = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr[3]/td[1]""))",Chrome 95.0.4638.69,,,2021-11-03 20:30:02,2021-11-03 20:30:03,0.435s,PASSED
"documentColumn = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr[3]/td[2]""))",Chrome 95.0.4638.69,,,2021-11-03 20:30:03,2021-11-03 20:30:03,0.294s,PASSED
totalcms = thirdRow.size(),Chrome 95.0.4638.69,,,2021-11-03 20:30:03,2021-11-03 20:30:03,0.000s,PASSED
out.println(totalcms),Chrome 95.0.4638.69,,,2021-11-03 20:30:03,2021-11-03 20:30:03,0.000s,PASSED
"for ([i = 0, i < totalcms, (i++)])",Chrome 95.0.4638.69,,,2021-11-03 20:30:03,2021-11-03 20:30:04,0.700s,PASSED
,,,,,,,
Test Cases/TestCase_10_Verify_Troubleshooting_Information,Chrome 95.0.4638.69,,,2021-11-03 20:30:04,2021-11-03 20:30:42,38.267s,PASSED
"callTestCase(findTestCase(""TestCase_1_Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-03 20:30:04,2021-11-03 20:30:34,29.919s,PASSED
"scrollToElement(findTestObject(""Quick_Link_Section_OR/Quick_link_Section_location""), 5)",Chrome 95.0.4638.69,,,2021-11-03 20:30:34,2021-11-03 20:30:34,0.391s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Quick_Link_Section_OR/Troubleshooting_information_location""))",Chrome 95.0.4638.69,,,2021-11-03 20:30:34,2021-11-03 20:30:35,0.393s,PASSED
"click(findTestObject(""Object Repository/Quick_Link_Section_OR/Troubleshooting_information_location""))",Chrome 95.0.4638.69,,,2021-11-03 20:30:35,2021-11-03 20:30:39,4.158s,PASSED
"waitForElementVisible(findTestObject(""Search_Result_Page_OR/Search_Area""), 5)",Chrome 95.0.4638.69,,,2021-11-03 20:30:39,2021-11-03 20:30:39,0.595s,PASSED
"expectedTitle = ""Troubleshooting Information""",Chrome 95.0.4638.69,,,2021-11-03 20:30:39,2021-11-03 20:30:39,0.002s,PASSED
actualTitle = getWindowTitle(),Chrome 95.0.4638.69,,,2021-11-03 20:30:39,2021-11-03 20:30:40,0.007s,PASSED
"verifyMatch(actualTitle, expectedTitle, true)",Chrome 95.0.4638.69,,,2021-11-03 20:30:40,2021-11-03 20:30:40,0.000s,PASSED
"verifyElementText(findTestObject(""Object Repository/Search_Result_Page_OR/SearchCustomHeader_location""), ""Troubleshooting Information"")",Chrome 95.0.4638.69,,,2021-11-03 20:30:40,2021-11-03 20:30:40,0.381s,PASSED
"click(findTestObject(""Search_Result_Page_OR/ShowAllAttribute_button""))",Chrome 95.0.4638.69,,,2021-11-03 20:30:40,2021-11-03 20:30:40,0.430s,PASSED
driver = getWebDriver(),Chrome 95.0.4638.69,,,2021-11-03 20:30:40,2021-11-03 20:30:40,0.000s,PASSED
"thirdRow = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr[3]/td[1]""))",Chrome 95.0.4638.69,,,2021-11-03 20:30:40,2021-11-03 20:30:41,0.511s,PASSED
"documentColumn = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr[3]/td[2]""))",Chrome 95.0.4638.69,,,2021-11-03 20:30:41,2021-11-03 20:30:41,0.290s,PASSED
totalcms = thirdRow.size(),Chrome 95.0.4638.69,,,2021-11-03 20:30:41,2021-11-03 20:30:41,0.000s,PASSED
out.println(totalcms),Chrome 95.0.4638.69,,,2021-11-03 20:30:41,2021-11-03 20:30:41,0.000s,PASSED
"for ([i = 0, i < totalcms, (i++)])",Chrome 95.0.4638.69,,,2021-11-03 20:30:41,2021-11-03 20:30:42,0.686s,PASSED
,,,,,,,
Test Cases/TestCase_11_Verify_Video_Library,Chrome 95.0.4638.69,,,2021-11-03 20:30:42,2021-11-03 20:31:20,38.057s,PASSED
"callTestCase(findTestCase(""TestCase_1_Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-03 20:30:42,2021-11-03 20:31:12,30.064s,PASSED
"scrollToElement(findTestObject(""Quick_Link_Section_OR/Quick_link_Section_location""), 5)",Chrome 95.0.4638.69,,,2021-11-03 20:31:12,2021-11-03 20:31:13,0.359s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Quick_Link_Section_OR/Video_Library_location""))",Chrome 95.0.4638.69,,,2021-11-03 20:31:13,2021-11-03 20:31:13,0.391s,PASSED
"click(findTestObject(""Object Repository/Quick_Link_Section_OR/Video_Library_location""))",Chrome 95.0.4638.69,,,2021-11-03 20:31:13,2021-11-03 20:31:16,3.157s,PASSED
"waitForElementVisible(findTestObject(""Search_Result_Page_OR/Search_Area""), 5)",Chrome 95.0.4638.69,,,2021-11-03 20:31:16,2021-11-03 20:31:17,1.220s,PASSED
"expectedTitle = ""Video Library""",Chrome 95.0.4638.69,,,2021-11-03 20:31:17,2021-11-03 20:31:17,0.000s,PASSED
actualTitle = getWindowTitle(),Chrome 95.0.4638.69,,,2021-11-03 20:31:17,2021-11-03 20:31:18,0.008s,PASSED
"verifyMatch(actualTitle, expectedTitle, true)",Chrome 95.0.4638.69,,,2021-11-03 20:31:18,2021-11-03 20:31:18,0.000s,PASSED
"verifyElementText(findTestObject(""Object Repository/Search_Result_Page_OR/SearchCustomHeader_location""), ""Video Library"")",Chrome 95.0.4638.69,,,2021-11-03 20:31:18,2021-11-03 20:31:18,0.355s,PASSED
"click(findTestObject(""Search_Result_Page_OR/ShowAllAttribute_button""))",Chrome 95.0.4638.69,,,2021-11-03 20:31:18,2021-11-03 20:31:18,0.434s,PASSED
driver = getWebDriver(),Chrome 95.0.4638.69,,,2021-11-03 20:31:18,2021-11-03 20:31:18,0.001s,PASSED
"thirdRow = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr[3]/td[1]""))",Chrome 95.0.4638.69,,,2021-11-03 20:31:18,2021-11-03 20:31:19,0.533s,PASSED
"documentColumn = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr[3]/td[2]""))",Chrome 95.0.4638.69,,,2021-11-03 20:31:19,2021-11-03 20:31:19,0.307s,PASSED
totalcms = thirdRow.size(),Chrome 95.0.4638.69,,,2021-11-03 20:31:19,2021-11-03 20:31:19,0.001s,PASSED
out.println(totalcms),Chrome 95.0.4638.69,,,2021-11-03 20:31:19,2021-11-03 20:31:19,0.000s,PASSED
"for ([i = 0, i < totalcms, (i++)])",Chrome 95.0.4638.69,,,2021-11-03 20:31:19,2021-11-03 20:31:20,0.721s,PASSED
