Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
out.println(isplaceholderPresent),Chrome 95.0.4638.69,,,2021-11-16 16:06:05,2021-11-16 16:06:05,0.000s,PASSED
"expectedTooltip = ""Insert a query. Press enter to send""",Chrome 95.0.4638.69,Verify the tooltip,,2021-11-16 16:06:05,2021-11-16 16:06:05,0.001s,PASSED
"actualTooltip = getAttribute(findTestObject(""Searchbar_OR/Searchbar_position""), ""title"")",Chrome 95.0.4638.69,,,2021-11-16 16:06:05,2021-11-16 16:06:05,0.413s,PASSED
"istooltipTrue = verifyMatch(actualTooltip, expectedTooltip, true)",Chrome 95.0.4638.69,,,2021-11-16 16:06:05,2021-11-16 16:06:05,0.007s,PASSED
out.println(istooltipTrue),Chrome 95.0.4638.69,,,2021-11-16 16:06:05,2021-11-16 16:06:05,0.000s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Searchbar_OR/MagnifyingGlass_Position""))",Chrome 95.0.4638.69,Verify the magnifying glass,,2021-11-16 16:06:05,2021-11-16 16:06:06,0.436s,PASSED
"scrollToElement(findTestObject(""Quick_Link_Section_OR/Quick_link_Section_location""), 5)",Chrome 95.0.4638.69,Scroll to the Quick Link section,,2021-11-16 16:06:06,2021-11-16 16:06:06,0.469s,PASSED
"verifyElementVisible(findTestObject(""Quick_Link_Section_OR/Installation_and_licensing_location""))",Chrome 95.0.4638.69,"To verify whether ""Installation and Licensing"" option is present and visible or not",,2021-11-16 16:06:06,2021-11-16 16:06:07,0.430s,PASSED
"click(findTestObject(""Quick_Link_Section_OR/Installation_and_licensing_location""))",Chrome 95.0.4638.69,"Click on ""Installation and Licensing"" option",,2021-11-16 16:06:07,2021-11-16 16:06:10,3.540s,PASSED
"waitForElementVisible(findTestObject(""Search_Result_Page_OR/Search_Area""), 5)",Chrome 95.0.4638.69,Wait for page to load,,2021-11-16 16:06:10,2021-11-16 16:06:12,1.564s,PASSED
"expectedTitle = ""Installation, Licensing and Configuration""",Chrome 95.0.4638.69,"To verify whether the window title contains the word ""Installation and Licensing"" or not",,2021-11-16 16:06:12,2021-11-16 16:06:12,0.001s,PASSED
actualTitle = getWindowTitle(),Chrome 95.0.4638.69,,,2021-11-16 16:06:12,2021-11-16 16:06:12,0.021s,PASSED
"verifyMatch(actualTitle, expectedTitle, true)",Chrome 95.0.4638.69,,,2021-11-16 16:06:12,2021-11-16 16:06:12,0.002s,PASSED
"verifyElementText(findTestObject(""Object Repository/Search_Result_Page_OR/SearchCustomHeader_location""), ""Installation, Licensing and Configuration"")",Chrome 95.0.4638.69,"To verify ""Installation and Licensing"" word is present in the search custom header location",,2021-11-16 16:06:12,2021-11-16 16:06:12,0.404s,PASSED
"click(findTestObject(""Search_Result_Page_OR/ShowAllAttribute_button""))",Chrome 95.0.4638.69,"Click on ""Show all attribute"" button",,2021-11-16 16:06:12,2021-11-16 16:06:13,0.541s,PASSED
"firstRow = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr/th""))",Chrome 95.0.4638.69,"To verify whether search results have ""Product type"" as ""Installation and Licensing"" or ""Document type"" as ""Installation, Licensing and Configuration"" or both.",,2021-11-16 16:06:13,2021-11-16 16:06:13,0.484s,PASSED
"productrowColumn = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr[1]/td[1]""))",Chrome 95.0.4638.69,,,2021-11-16 16:06:13,2021-11-16 16:06:13,0.310s,PASSED
"thirdRow = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr[3]/td[1]""))",Chrome 95.0.4638.69,,,2021-11-16 16:06:13,2021-11-16 16:06:14,0.337s,PASSED
"documentColumn = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-attributes' ]//div[2]//tr[3]/td[2]""))",Chrome 95.0.4638.69,,,2021-11-16 16:06:14,2021-11-16 16:06:14,0.326s,PASSED
totalcms = productrowColumn.size(),Chrome 95.0.4638.69,,,2021-11-16 16:06:14,2021-11-16 16:06:14,0.001s,PASSED
out.println(totalcms),Chrome 95.0.4638.69,,,2021-11-16 16:06:14,2021-11-16 16:06:14,0.000s,PASSED
"for ([i = 0, i < totalcms, (i++)])",Chrome 95.0.4638.69,,,2021-11-16 16:06:14,2021-11-16 16:06:16,1.582s,PASSED
Thread.sleep(25000),Chrome 95.0.4638.69,,,2021-11-16 16:06:16,2021-11-16 16:06:41,25.010s,PASSED
back(),Chrome 95.0.4638.69,Press back button of the browser,,2021-11-16 16:06:41,2021-11-16 16:06:43,1.962s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Quick_Link_Section_OR/Product_Manuals_Location""))",Chrome 95.0.4638.69,"To verify whether ""Product Manuals"" option is present and visible or not",,2021-11-16 16:06:43,2021-11-16 16:06:44,1.765s,PASSED
"click(findTestObject(""Object Repository/Quick_Link_Section_OR/Product_Manuals_Location""))",Chrome 95.0.4638.69,"Click on ""Product Manuals"" option",,2021-11-16 16:06:44,2021-11-16 16:06:48,3.734s,PASSED
"expectedTitle1 = ""Product Manuals""",Chrome 95.0.4638.69,"To verify whether the window title contains the word ""Product Manuals"" or not",,2021-11-16 16:06:48,2021-11-16 16:06:48,0.000s,PASSED
actualTitle1 = getWindowTitle(),Chrome 95.0.4638.69,,,2021-11-16 16:06:48,2021-11-16 16:06:48,0.015s,PASSED
"verifyMatch(actualTitle1, expectedTitle1, true)",Chrome 95.0.4638.69,,,2021-11-16 16:06:48,2021-11-16 16:06:48,0.002s,PASSED
"verifyElementText(findTestObject(""Search_Result_Page_OR/Pagehead_location""), ""Product Manuals"")",Chrome 95.0.4638.69,"To verify whether ""Product Manuals"" word is present in Page head or not",,2021-11-16 16:06:48,2021-11-16 16:06:49,0.595s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Search_Result_Page_OR/Product_Manuals_release_links""))",Chrome 95.0.4638.69,"To verify whether ""Release links"" are present and visible or not",,2021-11-16 16:06:49,2021-11-16 16:06:49,0.424s,PASSED
"click(findTestObject(""Object Repository/Search_Result_Page_OR/Product_Manuals_release_links""))",Chrome 95.0.4638.69,Click on the first Release link,,2021-11-16 16:06:49,2021-11-16 16:06:52,3.019s,PASSED
"attributeURL = getAttribute(findTestObject(""Object Repository/Release_link_pdf_location""), ""href"").toString()",Chrome 95.0.4638.69,To verify whether the files are of document type or not,,2021-11-16 16:06:52,2021-11-16 16:06:54,2.205s,PASSED
out.println(attributeURL),Chrome 95.0.4638.69,,,2021-11-16 16:06:54,2021-11-16 16:06:54,0.001s,PASSED
"islinkPDF = attributeURL.endsWith("".pdf"")",Chrome 95.0.4638.69,,,2021-11-16 16:06:54,2021-11-16 16:06:54,0.000s,PASSED
if (islinkPDF == true),Chrome 95.0.4638.69,,,2021-11-16 16:06:54,2021-11-16 16:06:54,0.001s,PASSED
Thread.sleep(3000),Chrome 95.0.4638.69,,,2021-11-16 16:06:54,2021-11-16 16:06:57,3.008s,PASSED
back(),Chrome 95.0.4638.69,Press back button of the browser,,2021-11-16 16:06:57,2021-11-16 16:07:00,3.018s,PASSED
Thread.sleep(2000),Chrome 95.0.4638.69,,,2021-11-16 16:07:00,2021-11-16 16:07:02,2.019s,PASSED
back(),Chrome 95.0.4638.69,,,2021-11-16 16:07:02,2021-11-16 16:07:04,1.575s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Quick_Link_Section_OR/Training_Courses_location""))",Chrome 95.0.4638.69,Verify Training Courses option is present and visible,,2021-11-16 16:07:04,2021-11-16 16:07:06,2.144s,PASSED
"click(findTestObject(""Object Repository/Quick_Link_Section_OR/Training_Courses_location""))",Chrome 95.0.4638.69,Click on Training Course,,2021-11-16 16:07:06,2021-11-16 16:07:12,5.616s,PASSED
"expectedTitle2 = ""Training Courses""",Chrome 95.0.4638.69,Verify window title contains the word Training Courses,,2021-11-16 16:07:12,2021-11-16 16:07:12,0.001s,PASSED
actualTitle2 = getWindowTitle(),Chrome 95.0.4638.69,,,2021-11-16 16:07:12,2021-11-16 16:07:12,0.010s,PASSED
"verifyMatch(actualTitle2, expectedTitle2, true)",Chrome 95.0.4638.69,,,2021-11-16 16:07:12,2021-11-16 16:07:12,0.001s,PASSED
Thread.sleep(5000),Chrome 95.0.4638.69,,,2021-11-16 16:07:12,2021-11-16 16:07:17,5.008s,PASSED
back(),Chrome 95.0.4638.69,Press back button of the browser,,2021-11-16 16:07:17,2021-11-16 16:07:18,1.471s,PASSED
"callTestCase(findTestCase(""CommonTestCases/TC-QuickLinks""), [""OptionToFind"":Option1ToFind, ""titleToVerify"":title1ToVerify, ""WordToVerify"":Word1ToVerify], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:07:18,2021-11-16 16:07:44,25.469s,PASSED
"callTestCase(findTestCase(""CommonTestCases/TC-QuickLinks""), [""OptionToFind"":Option2ToFind, ""titleToVerify"":title2ToVerify, ""WordToVerify"":Word2ToVerify], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:07:44,2021-11-16 16:08:10,26.322s,PASSED
"callTestCase(findTestCase(""CommonTestCases/TC-QuickLinks""), [""OptionToFind"":Option3ToFind, ""titleToVerify"":title3ToVerify, ""WordToVerify"":Word3ToVerify], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:08:10,2021-11-16 16:08:38,27.539s,PASSED
,,,,,,,
Test Cases/TC-03-VerifySearchFunctionality,Chrome 95.0.4638.69,,,2021-11-16 16:08:38,2021-11-16 16:10:08,1m - 29.986s,PASSED
"callTestCase(findTestCase(""TC-01-VerifyLogin""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,Login to the Website,,2021-11-16 16:08:38,2021-11-16 16:09:05,26.389s,PASSED
"setText(findTestObject(""Searchbar_OR/Searchbar_position""), ""product manuals"")",Chrome 95.0.4638.69,Search product manuals in the searchbar,,2021-11-16 16:09:05,2021-11-16 16:09:06,1.019s,PASSED
"click(findTestObject(""Searchbar_OR/MagnifyingGlass_Position""))",Chrome 95.0.4638.69,Click on the magnifying glass,,2021-11-16 16:09:06,2021-11-16 16:09:07,1.611s,PASSED
"waitForElementVisible(findTestObject(""Search_Result_Page_OR/Search_Area""), 5)",Chrome 95.0.4638.69,Wait for page to load,,2021-11-16 16:09:07,2021-11-16 16:09:16,8.242s,PASSED
"expectedTitle = ""Search Results""",Chrome 95.0.4638.69,Verify window title,,2021-11-16 16:09:16,2021-11-16 16:09:16,0.000s,PASSED
actualTitle = getWindowTitle(),Chrome 95.0.4638.69,,,2021-11-16 16:09:16,2021-11-16 16:09:16,0.013s,PASSED
"verifyMatch(actualTitle, expectedTitle, true)",Chrome 95.0.4638.69,,,2021-11-16 16:09:16,2021-11-16 16:09:16,0.002s,PASSED
back(),Chrome 95.0.4638.69,Press the back button of the browser,,2021-11-16 16:09:16,2021-11-16 16:09:17,1.462s,PASSED
"setText(findTestObject(""Searchbar_OR/Searchbar_position""), ""product manuals"")",Chrome 95.0.4638.69,Search product manuals in the searchbar,,2021-11-16 16:09:17,2021-11-16 16:09:19,2.231s,PASSED
"sendKeys(findTestObject(""Searchbar_OR/Searchbar_position""), Keys.chord(ENTER))",Chrome 95.0.4638.69,Press Enter,,2021-11-16 16:09:19,2021-11-16 16:09:20,1.121s,PASSED
"waitForElementVisible(findTestObject(""Search_Result_Page_OR/Search_Area""), 5)",Chrome 95.0.4638.69,Wait for page to load,,2021-11-16 16:09:20,2021-11-16 16:09:26,5.237s,PASSED
"expectedTitle1 = ""Search Results""",Chrome 95.0.4638.69,Verify window title,,2021-11-16 16:09:26,2021-11-16 16:09:26,0.000s,PASSED
actualTitle1 = getWindowTitle(),Chrome 95.0.4638.69,,,2021-11-16 16:09:26,2021-11-16 16:09:26,0.017s,PASSED
"verifyMatch(actualTitle1, expectedTitle1, true)",Chrome 95.0.4638.69,,,2021-11-16 16:09:26,2021-11-16 16:09:26,0.000s,PASSED
"verifyElementText(findTestObject(""Search_Result_Page_OR/Searched_Text_in_Summary_section""), ""product manuals"")",Chrome 95.0.4638.69,Verify searched text is present in the summary section,,2021-11-16 16:09:26,2021-11-16 16:09:26,0.412s,PASSED
driver = getWebDriver(),Chrome 95.0.4638.69,Verify search results are relevant to the searched text,,2021-11-16 16:09:26,2021-11-16 16:09:26,0.000s,PASSED
"highlightedTexts = driver.findElements(By.xpath(""//div[@class = 'coveo-result-row coveo-custom-result-excerpt']//span[@class = 'coveo-highlight']""))",Chrome 95.0.4638.69,,,2021-11-16 16:09:26,2021-11-16 16:09:26,0.317s,PASSED
"for ([i = 0, i < highlightedTexts.size(), (i++)])",Chrome 95.0.4638.69,,,2021-11-16 16:09:26,2021-11-16 16:09:26,0.028s,PASSED
"verifyElementVisible(findTestObject(""Search_Result_Page_OR/Results_Per_Page_location""), STOP_ON_FAILURE)",Chrome 95.0.4638.69,Verify Results per page section is present and visible,,2021-11-16 16:09:26,2021-11-16 16:09:27,0.410s,PASSED
"resultNumber = [""10"", ""25"", ""50"", ""100""]",Chrome 95.0.4638.69,"Verify four options will be present - 10.25,50,100",,2021-11-16 16:09:27,2021-11-16 16:09:27,0.001s,PASSED
"actualNumber = driver.findElements(By.xpath(""//ul[@class ='coveo-results-per-page-list']/li""))",Chrome 95.0.4638.69,,,2021-11-16 16:09:27,2021-11-16 16:09:27,0.300s,PASSED
"for ([i = 0, i <= 3, (i++)])",Chrome 95.0.4638.69,,,2021-11-16 16:09:27,2021-11-16 16:09:27,0.078s,PASSED
"verifyElementAttributeValue(findTestObject(""Search_Result_Page_OR/Result_Number/Default_number_location""), ""aria-checked"", ""true"", 10)",Chrome 95.0.4638.69,Verify default results per page is 25,,2021-11-16 16:09:27,2021-11-16 16:09:28,0.424s,PASSED
get(0).click(),Chrome 95.0.4638.69,Click on 10 results per page,,2021-11-16 16:09:28,2021-11-16 16:09:28,0.131s,PASSED
"waitForElementVisible(findTestObject(""Search_Result_Page_OR/Search_Area""), 5)",Chrome 95.0.4638.69,Wait for page to load,,2021-11-16 16:09:28,2021-11-16 16:09:32,3.805s,PASSED
"verifyElementText(findTestObject(""Search_Result_Page_OR/Result_summary_section""), ""10"")",Chrome 95.0.4638.69,Verify 10 results will be shown per page,,2021-11-16 16:09:32,2021-11-16 16:09:32,0.410s,PASSED
expectedresultNumber = 10,Chrome 95.0.4638.69,,,2021-11-16 16:09:32,2021-11-16 16:09:32,0.000s,PASSED
"numberofLink = findWebElements(findTestObject(""Object Repository/Search_Result_Page_OR/LinkLocation_on_Search_Result_Page""), 30)",Chrome 95.0.4638.69,,,2021-11-16 16:09:32,2021-11-16 16:09:32,0.368s,PASSED
actualresultNumber = numberofLink.size(),Chrome 95.0.4638.69,,,2021-11-16 16:09:32,2021-11-16 16:09:32,0.000s,PASSED
"verifyEqual(actualresultNumber, expectedresultNumber)",Chrome 95.0.4638.69,,,2021-11-16 16:09:32,2021-11-16 16:09:32,0.025s,PASSED
"totalResult = getText(findTestObject(""Object Repository/Search_Result_Page_OR/Total_number_of_results""))",Chrome 95.0.4638.69,Verify if total number of results is greater than results per page then more pages will be present,,2021-11-16 16:09:32,2021-11-16 16:09:33,0.430s,PASSED
"resultperPage = getText(findTestObject(""Object Repository/Search_Result_Page_OR/Result_summary_section""))",Chrome 95.0.4638.69,,,2021-11-16 16:09:33,2021-11-16 16:09:33,0.382s,PASSED
if (totalResult > resultperPage),Chrome 95.0.4638.69,,,2021-11-16 16:09:33,2021-11-16 16:09:34,0.445s,PASSED
"verifyElementAttributeValue(findTestObject(""Search_Result_Page_OR/Default_Selected_Page""), ""aria-pressed"", ""true"", 10)",Chrome 95.0.4638.69,Verify 1st page will be the default selected page,,2021-11-16 16:09:34,2021-11-16 16:09:34,0.474s,PASSED
"click(findTestObject(""Search_Result_Page_OR/Page_2_location""))",Chrome 95.0.4638.69,Click on page 2,,2021-11-16 16:09:34,2021-11-16 16:09:35,0.509s,PASSED
"waitForElementVisible(findTestObject(""Search_Result_Page_OR/Search_Area""), 5)",Chrome 95.0.4638.69,Wait for page to load,,2021-11-16 16:09:35,2021-11-16 16:09:39,4.185s,PASSED
"defaultpageNumber = findWebElement(findTestObject(""Object Repository/Search_Result_Page_OR/Selected_result_number"")).getText()",Chrome 95.0.4638.69,Verify if results per page is 10 then second page should start from 11th result,,2021-11-16 16:09:39,2021-11-16 16:09:39,0.423s,PASSED
defaultNumber = defaultpageNumber.toInteger(),Chrome 95.0.4638.69,,,2021-11-16 16:09:39,2021-11-16 16:09:39,0.001s,PASSED
expected_search_result_Number = defaultNumber + 1.toString(),Chrome 95.0.4638.69,,,2021-11-16 16:09:39,2021-11-16 16:09:39,0.000s,PASSED
"actual_search_result_Number = getText(findTestObject(""Object Repository/Search_Result_Page_OR/Starting_search_result_number""))",Chrome 95.0.4638.69,,,2021-11-16 16:09:39,2021-11-16 16:09:40,0.427s,PASSED
"verifyMatch(actual_search_result_Number, expected_search_result_Number, false)",Chrome 95.0.4638.69,,,2021-11-16 16:09:40,2021-11-16 16:09:40,0.001s,PASSED
"click(findTestObject(""Object Repository/Search_Result_Page_OR/Page_1_location""))",Chrome 95.0.4638.69,Verify previous button is present and visible,,2021-11-16 16:09:40,2021-11-16 16:09:40,0.530s,PASSED
"verifyElementNotPresent(findTestObject(""Search_Result_Page_OR/Previous_button_location""), 5)",Chrome 95.0.4638.69,,,2021-11-16 16:09:40,2021-11-16 16:09:41,1.158s,PASSED
"click(findTestObject(""Search_Result_Page_OR/Page_2_location""))",Chrome 95.0.4638.69,,,2021-11-16 16:09:41,2021-11-16 16:09:42,0.510s,PASSED
"verifyElementVisible(findTestObject(""Search_Result_Page_OR/Previous_button_location""), STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:09:42,2021-11-16 16:09:43,1.140s,PASSED
"verifyElementVisible(findTestObject(""Search_Result_Page_OR/Next_button_location""), STOP_ON_FAILURE)",Chrome 95.0.4638.69,Verify Next button is present and visible,,2021-11-16 16:09:43,2021-11-16 16:09:43,0.400s,PASSED
"verifyElementAttributeValue(findTestObject(""Search_Result_Page_OR/Page_2_location""), ""aria-pressed"", ""true"", 10)",Chrome 95.0.4638.69,Verify clicking on Previous button takes the user back to the previous stage,,2021-11-16 16:09:43,2021-11-16 16:09:44,0.420s,PASSED
"currentpageNumber = getText(findTestObject(""Object Repository/Search_Result_Page_OR/Page_2_location""))",Chrome 95.0.4638.69,,,2021-11-16 16:09:44,2021-11-16 16:09:44,0.387s,PASSED
convert_current_page_number = currentpageNumber.toInteger() - 1,Chrome 95.0.4638.69,,,2021-11-16 16:09:44,2021-11-16 16:09:44,0.004s,PASSED
expected_current_page_number = convert_current_page_number.toString(),Chrome 95.0.4638.69,,,2021-11-16 16:09:44,2021-11-16 16:09:44,0.001s,PASSED
"click(findTestObject(""Search_Result_Page_OR/Previous_button_location""))",Chrome 95.0.4638.69,,,2021-11-16 16:09:44,2021-11-16 16:09:45,0.527s,PASSED
"actual_current_page_number = findWebElement(findTestObject(""Object Repository/Search_Result_Page_OR/Active_page_number"")).getText()",Chrome 95.0.4638.69,,,2021-11-16 16:09:45,2021-11-16 16:09:46,1.287s,PASSED
"verifyMatch(actual_current_page_number, expected_current_page_number, false)",Chrome 95.0.4638.69,,,2021-11-16 16:09:46,2021-11-16 16:09:46,0.004s,PASSED
"verifyElementAttributeValue(findTestObject(""Search_Result_Page_OR/Page_1_location""), ""aria-pressed"", ""true"", 10)",Chrome 95.0.4638.69,Verify clicking on the Next button directs the user to the Next stage,,2021-11-16 16:09:46,2021-11-16 16:09:47,0.439s,PASSED
"currentpageNumber1 = getText(findTestObject(""Object Repository/Search_Result_Page_OR/Page_1_location""))",Chrome 95.0.4638.69,,,2021-11-16 16:09:47,2021-11-16 16:09:47,0.364s,PASSED
convert_current_page_number1 = currentpageNumber1.toInteger() + 1,Chrome 95.0.4638.69,,,2021-11-16 16:09:47,2021-11-16 16:09:47,0.000s,PASSED
expected_current_page_number1 = convert_current_page_number1.toString(),Chrome 95.0.4638.69,,,2021-11-16 16:09:47,2021-11-16 16:09:47,0.001s,PASSED
"click(findTestObject(""Search_Result_Page_OR/Next_button_location""))",Chrome 95.0.4638.69,,,2021-11-16 16:09:47,2021-11-16 16:09:47,0.410s,PASSED
"actual_current_page_number1 = findWebElement(findTestObject(""Object Repository/Search_Result_Page_OR/Active_page_number"")).getText()",Chrome 95.0.4638.69,,,2021-11-16 16:09:47,2021-11-16 16:09:48,1.015s,PASSED
"isMatchTrue = verifyMatch(actual_current_page_number1, expected_current_page_number1, false)",Chrome 95.0.4638.69,,,2021-11-16 16:09:48,2021-11-16 16:09:48,0.003s,PASSED
out.println(isMatchTrue),Chrome 95.0.4638.69,,,2021-11-16 16:09:48,2021-11-16 16:09:48,0.000s,PASSED
"verifyElementVisible(findTestObject(""Search_Result_Page_OR/ShowAllAttribute_button""), STOP_ON_FAILURE)",Chrome 95.0.4638.69,Verify show all attribute button is present and visible,,2021-11-16 16:09:48,2021-11-16 16:09:49,0.444s,PASSED
"click(findTestObject(""Search_Result_Page_OR/ShowAllAttribute_button""))",Chrome 95.0.4638.69,Click on show all attribute button and verify text,,2021-11-16 16:09:49,2021-11-16 16:09:49,0.531s,PASSED
"verifyElementText(findTestObject(""Search_Result_Page_OR/ShowAllAttribute_button""), ""Hide all attributes"")",Chrome 95.0.4638.69,,,2021-11-16 16:09:49,2021-11-16 16:09:50,0.538s,PASSED
"verifyElementVisible(findTestObject(""Search_Result_Page_OR/Attribute_Table_location""), STOP_ON_FAILURE)",Chrome 95.0.4638.69,Verify attribute tables are present and visible,,2021-11-16 16:09:50,2021-11-16 16:09:50,0.436s,PASSED
"verifyElementAttributeValue(findTestObject(""Search_Result_Page_OR/Product_attribute_location""), ""data-caption"", ""Product(s):"", 20)",Chrome 95.0.4638.69,Verify Product attribute is present in the attribute table,,2021-11-16 16:09:50,2021-11-16 16:09:51,0.468s,PASSED
"click(findTestObject(""Search_Result_Page_OR/ShowAllAttribute_button""))",Chrome 95.0.4638.69,Close show all attribute button and verify text,,2021-11-16 16:09:51,2021-11-16 16:09:51,0.508s,PASSED
"verifyElementText(findTestObject(""Search_Result_Page_OR/ShowAllAttribute_button""), ""Show all attributes"")",Chrome 95.0.4638.69,,,2021-11-16 16:09:51,2021-11-16 16:09:52,0.509s,PASSED
"verifyElementNotVisible(findTestObject(""Search_Result_Page_OR/Attribute_Table_location""), STOP_ON_FAILURE)",Chrome 95.0.4638.69,Verify attribute tables are not visible,,2021-11-16 16:09:52,2021-11-16 16:09:52,0.408s,PASSED
"callTestCase(findTestCase(""CommonTestCases/TC-i-button""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:09:52,2021-11-16 16:09:57,5.059s,PASSED
"title = getAttribute(findTestObject(""Object Repository/Search_Result_Page_OR/1st_URL_location""), ""title"")",Chrome 95.0.4638.69,To get the title of the 1st URL,,2021-11-16 16:09:57,2021-11-16 16:09:58,0.407s,PASSED
"url = getAttribute(findTestObject(""Object Repository/Search_Result_Page_OR/1st_URL_location""), ""href"")",Chrome 95.0.4638.69,To get the 1st URL,,2021-11-16 16:09:58,2021-11-16 16:09:58,0.428s,PASSED
